"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2022","3,331.43","3,566.83","3,582.28","3,331.32","184.08M","-6.39%"
"09/16/2022","3,558.73","3,526.42","3,625.62","3,496.63","276.98M","0.88%"
"09/15/2022","3,527.65","3,532.05","3,667.75","3,496.69","443.97M","1.69%"
"09/14/2022","3,469.17","3,261.05","3,469.17","3,180.80","279.25M","5.52%"
"09/13/2022","3,287.67","3,565.25","3,580.54","3,287.67","419.41M","-5.24%"
"09/12/2022","3,469.62","3,340.85","3,477.76","3,309.72","334.52M","5.39%"
"09/09/2022","3,292.04","3,225.87","3,319.16","3,224.27","220.01M","2.71%"
"09/08/2022","3,205.28","3,259.96","3,318.98","3,187.65","251.15M","-0.90%"
"09/07/2022","3,234.51","3,222.40","3,270.67","3,207.09","221.36M","0.61%"
"09/06/2022","3,214.81","3,282.43","3,313.84","3,177.09","321.14M","-1.40%"
"09/05/2022","3,260.59","3,195.41","3,285.22","3,192.61","293.00M","2.68%"
"09/02/2022","3,175.36","3,102.13","3,185.47","3,101.35","245.32M","2.66%"
"09/01/2022","3,093.22","3,093.68","3,120.20","3,050.42","172.66M","-0.27%"
"08/31/2022","3,101.69","3,134.03","3,146.03","3,100.38","179.80M","-0.58%"
"08/29/2022","3,119.70","3,153.45","3,166.39","3,108.41","259.09M","-1.06%"
"08/26/2022","3,153.02","3,151.12","3,219.63","3,121.78","340.03M","0.42%"
"08/25/2022","3,139.91","3,082.36","3,147.98","3,077.64","221.08M","2.18%"
"08/24/2022","3,073.02","3,129.43","3,141.21","3,069.39","233.84M","-1.19%"
"08/23/2022","3,110.00","3,101.77","3,144.37","3,101.27","234.43M","0.54%"
"08/22/2022","3,093.26","3,069.17","3,103.64","3,054.04","209.77M","0.91%"
"08/19/2022","3,065.29","3,107.52","3,112.02","3,046.35","211.04M","-1.11%"
"08/18/2022","3,099.66","3,054.66","3,101.81","2,999.68","289.23M","2.13%"
"08/17/2022","3,035.13","3,013.00","3,039.53","3,002.52","190.02M","1.27%"
"08/16/2022","2,997.06","3,046.72","3,049.61","2,913.82","201.52M","-1.29%"
"08/15/2022","3,036.21","3,057.50","3,068.43","3,029.18","283.54M","-0.09%"
"08/12/2022","3,038.93","3,016.63","3,055.32","2,995.68","166.14M","1.27%"
"08/11/2022","3,000.71","3,012.25","3,030.01","2,988.65","225.22M","0.27%"
"08/10/2022","2,992.67","2,985.82","2,995.80","2,970.79","193.13M","0.13%"
"08/09/2022","2,988.79","2,998.65","3,015.73","2,967.46","384.90M","0.15%"
"08/08/2022","2,984.28","2,946.81","2,988.89","2,946.81","173.97M","1.87%"
"08/05/2022","2,929.50","2,918.57","2,937.28","2,908.32","283.16M","0.94%"
"08/04/2022","2,902.22","2,907.23","2,912.49","2,895.74","156.51M","0.86%"
"08/03/2022","2,877.58","2,846.05","2,887.78","2,846.05","106.99M","1.40%"
"08/02/2022","2,837.73","2,878.45","2,878.45","2,832.38","133.56M","-1.34%"
"08/01/2022","2,876.18","2,828.12","2,876.18","2,828.12","110.40M","2.09%"
"07/29/2022","2,817.27","2,812.56","2,821.13","2,792.34","88.53M","0.42%"
"07/28/2022","2,805.38","2,846.45","2,850.85","2,799.37","95.45M","-0.78%"
"07/27/2022","2,827.42","2,827.29","2,849.04","2,822.33","90.88M","0.23%"
"07/26/2022","2,820.95","2,847.86","2,851.68","2,818.19","80.92M","-0.73%"
"07/25/2022","2,841.67","2,816.85","2,850.27","2,816.09","88.33M","1.00%"
"07/22/2022","2,813.61","2,815.93","2,834.27","2,803.80","130.56M","0.25%"
"07/21/2022","2,806.73","2,805.71","2,823.05","2,799.16","133.58M","0.26%"
"07/20/2022","2,799.45","2,818.28","2,824.31","2,796.31","96.39M","-0.28%"
"07/19/2022","2,807.45","2,784.77","2,807.45","2,771.66","142.28M","0.71%"
"07/18/2022","2,787.74","2,767.57","2,797.62","2,756.31","99.10M","1.73%"
"07/14/2022","2,740.34","2,771.58","2,775.59","2,735.80","78.14M","-0.87%"
"07/13/2022","2,764.47","2,763.17","2,783.53","2,750.59","90.74M","0.49%"
"07/08/2022","2,750.99","2,725.39","2,753.16","2,716.84","29.27M","1.02%"
"07/07/2022","2,723.13","2,713.93","2,731.08","2,701.57","62.69M","0.45%"
"07/06/2022","2,710.90","2,658.11","2,711.98","2,649.65","88.57M","2.52%"
"07/05/2022","2,644.22","2,731.16","2,745.79","2,641.15","98.92M","-2.51%"
"07/04/2022","2,712.27","2,773.73","2,786.89","2,709.31","122.40M","-1.90%"
"07/01/2022","2,764.76","2,759.65","2,792.64","2,759.65","110.98M","0.34%"
"06/30/2022","2,755.37","2,743.70","2,780.10","2,703.73","135.96M","0.37%"
"06/29/2022","2,745.17","2,857.12","2,859.24","2,741.34","201.09M","-2.26%"
"06/28/2022","2,808.76","2,885.55","2,886.55","2,789.55","186.27M","-1.90%"
"06/27/2022","2,863.18","2,850.05","2,882.32","2,832.36","155.71M","-1.41%"
"06/24/2022","2,904.03","2,834.66","2,922.12","2,834.66","233.30M","2.98%"
"06/23/2022","2,819.92","2,854.93","2,871.18","2,814.63","100.46M","-1.02%"
"06/22/2022","2,848.88","2,869.73","2,891.03","2,847.41","104.23M","-1.11%"
"06/21/2022","2,880.81","2,868.79","2,894.40","2,864.09","106.47M","0.88%"
"06/20/2022","2,855.70","2,833.59","2,866.61","2,828.08","126.20M","1.27%"
"06/17/2022","2,819.89","2,776.76","2,830.83","2,776.76","99.12M","1.77%"
"06/16/2022","2,770.87","2,845.25","2,863.30","2,756.74","138.20M","-2.47%"
"06/15/2022","2,840.95","2,887.87","2,898.71","2,832.23","129.64M","-0.38%"
"06/14/2022","2,851.90","2,802.41","2,858.83","2,802.41","229.30M","2.77%"
"06/13/2022","2,774.98","2,780.54","2,806.86","2,754.20","160.11M","0.02%"
"06/10/2022","2,774.38","2,797.67","2,829.41","2,759.78","167.96M","-1.37%"
"06/09/2022","2,812.80","2,806.48","2,828.79","2,773.43","229.68M","0.21%"
"06/08/2022","2,806.93","2,945.65","2,949.36","2,785.99","243.08M","-4.31%"
"06/07/2022","2,933.42","2,961.22","2,967.98","2,924.10","223.52M","-0.81%"
"06/06/2022","2,957.34","2,926.40","2,975.96","2,926.40","213.94M","1.66%"
"06/03/2022","2,909.08","2,978.90","3,014.42","2,909.08","105.73M","-2.19%"
"06/02/2022","2,974.27","2,983.17","3,013.69","2,960.36","123.78M","0.50%"
"06/01/2022","2,959.58","2,895.19","2,962.29","2,895.19","116.77M","2.66%"
"05/31/2022","2,882.84","2,871.33","2,891.10","2,854.73","121.96M","0.82%"
"05/30/2022","2,859.36","2,797.65","2,869.49","2,797.65","149.26M","3.16%"
"05/27/2022","2,771.84","2,807.13","2,823.65","2,766.65","92.97M","-0.98%"
"05/26/2022","2,799.30","2,758.72","2,805.94","2,754.74","136.97M","1.74%"
"05/25/2022","2,751.47","2,706.95","2,774.32","2,706.95","143.46M","1.70%"
"05/24/2022","2,705.48","2,743.43","2,746.98","2,704.45","105.22M","-0.81%"
"05/23/2022","2,727.50","2,714.26","2,762.65","2,706.08","194.08M","1.23%"
"05/20/2022","2,694.29","2,727.74","2,738.08","2,677.02","270.52M","-0.03%"
"05/18/2022","2,695.02","2,705.28","2,727.10","2,689.60","175.58M","-0.42%"
"05/17/2022","2,706.49","2,722.62","2,734.68","2,698.66","166.67M","0.40%"
"05/16/2022","2,695.76","2,706.30","2,726.61","2,695.17","170.71M","-0.07%"
"05/13/2022","2,697.72","2,683.59","2,721.47","2,682.81","113.20M","1.60%"
"05/12/2022","2,655.25","2,717.01","2,722.80","2,639.90","184.54M","-3.03%"
"05/11/2022","2,738.14","2,787.91","2,789.89","2,723.82","183.38M","-1.55%"
"05/10/2022","2,781.30","2,769.07","2,788.23","2,751.22","155.52M","1.06%"
"05/09/2022","2,752.05","2,779.03","2,791.29","2,748.44","110.13M","-0.91%"
"05/06/2022","2,777.37","2,796.19","2,796.19","2,763.19","122.37M","-1.15%"
"05/05/2022","2,809.61","2,811.65","2,833.73","2,802.34","111.35M","1.00%"
"04/29/2022","2,781.92","2,807.21","2,807.77","2,763.99","118.67M","-0.01%"
"04/28/2022","2,782.25","2,807.37","2,834.18","2,777.94","90.12M","-0.21%"
"04/27/2022","2,788.14","2,802.72","2,817.97","2,760.12","111.19M","-0.98%"
"04/26/2022","2,815.81","2,947.18","2,959.98","2,795.69","119.37M","-3.76%"
"04/25/2022","2,925.87","2,913.82","2,945.44","2,860.75","111.75M","-0.32%"
"04/22/2022","2,935.27","3,055.94","3,071.20","2,928.44","217.43M","-4.20%"
"04/21/2022","3,064.00","3,009.72","3,064.00","3,009.72","216.19M","2.07%"
"04/20/2022","3,001.79","3,006.63","3,018.91","2,979.38","197.33M","0.26%"
"04/19/2022","2,994.04","3,048.51","3,051.92","2,968.76","176.66M","-0.83%"
"04/18/2022","3,018.97","2,996.21","3,031.31","2,981.88","157.97M","1.13%"
"04/15/2022","2,985.20","3,000.76","3,000.76","2,981.85","90.59M","-0.36%"
"04/14/2022","2,996.05","3,008.39","3,014.29","2,985.15","105.45M","0.31%"
"04/13/2022","2,986.79","3,016.01","3,063.14","2,955.95","197.05M","-0.37%"
"04/12/2022","2,997.84","3,001.17","3,021.14","2,966.79","138.34M","-0.29%"
"04/11/2022","3,006.62","2,994.03","3,041.23","2,985.97","192.75M","0.72%"
"04/08/2022","2,985.05","2,931.81","3,005.03","2,908.42","215.40M","3.19%"
"04/07/2022","2,892.71","2,909.00","2,917.08","2,874.83","154.50M","1.47%"
"04/06/2022","2,850.80","2,904.97","2,907.21","2,849.46","138.26M","-1.41%"
"04/05/2022","2,891.67","2,875.44","2,906.35","2,853.42","201.94M","1.29%"
"04/04/2022","2,854.76","2,827.20","2,865.43","2,827.20","157.61M","1.34%"
